player_id,web_name,position,XP,Price
552,Sadiki,MID,3.578421514006018,49
386,Mac Allister,MID,3.5720097502808885,61
815,Disasi,DEF,3.527230632769264,45
473,Hall,DEF,3.4982788118995387,53
273,Wharton,MID,3.4980143429564117,50
728,Röhl,MID,3.493648912583352,50
121,Damsgaard,MID,3.460648754889475,56
129,Yarmoliuk,MID,3.460634829171095,50
152,Veltman,DEF,3.4469592400734452,43
730,Brobbey,FWD,3.4469117647058822,53
723,Canvot,DEF,3.416978796171753,45
733,Lammens,GK,3.4147349736301376,51
292,Mykolenko,DEF,3.3306136659981638,49
388,C.Jones,MID,3.322267103222065,54
568,Pedro Porro,DEF,3.32074169138542,52
303,Garner,MID,3.320741651793658,52
724,Geertruida,DEF,3.3119877656536483,45
487,Barnes,MID,3.3116288775710814,61
637,Toti,DEF,3.3041598810472848,42
258,Mitchell,DEF,3.274118611120438,50
106,Collins,DEF,3.2665710784190995,49
257,Lacroix,DEF,3.2308502284486345,52
666,Gyökeres,FWD,3.2251838235294112,91
613,Souček,MID,3.2239664281932234,57
508,N.Williams,DEF,3.2215496293508195,48
443,Shaw,DEF,3.2194525283488136,45
358,Tanaka,MID,3.2049333912161244,48
374,Konaté,DEF,3.201691780192588,54
101,Kelleher,GK,3.1943651960661583,48
72,Senesi,DEF,3.1907519735591734,52
318,Bassey,DEF,3.189412238325911,44
683,Alderete,DEF,3.1806445402274397,41
207,Hannibal,MID,3.18049430059461,47
390,Gravenberch,MID,3.1628728297515094,54
367,Mamardashvili,GK,3.140910959818396,41
532,Hume,DEF,3.1351779800701296,45
660,Stach,MID,3.131704891419163,48
714,Woltemade,FWD,3.1156985294117643,67
256,Muñoz,DEF,3.0989922712154505,59
526,Igor Jesus,FWD,3.0758455882352935,59
736,Donnarumma,GK,3.0703147397566504,56
458,Mainoo,MID,3.0542131551722402,47
260,Guéhi,DEF,3.0513441515213566,51
107,Lewis-Potter,DEF,2.995397351745105,48
348,Rodon,DEF,2.993411445255238,39
662,Mosquera,DEF,2.9854489815628433,53
610,Wan-Bissaka,DEF,2.980337256026916,41
311,Beto,FWD,2.9788602941176467,51
77,Hill,DEF,2.944906385323879,42
271,Kamada,MID,2.9349849311917056,50
642,Hee Chan,MID,2.92536656505711,56
476,Burn,DEF,2.9201521904346395,50
633,H.Bueno,DEF,2.904033917337857,43
414,Foden,MID,2.87465210560984,80
505,Milenković,DEF,2.8450422764096426,51
108,Ajer,DEF,2.808081212223424,44
640,Pedro Lima,DEF,2.7887695025772503,40
371,Kerkez,DEF,2.7252859598183963,56
585,Bentancur,MID,2.685674599332551,52
570,Danso,DEF,2.669565220797185,42
158,Georginio,MID,2.6589580089059015,56
178,Welbeck,FWD,2.6513602941176466,64
440,Dalot,DEF,2.64123074110644,45
126,Jensen,MID,2.640165165828029,49
338,Muniz,FWD,2.6247794117647056,53
310,Barry,FWD,2.616360294117647,57
437,Martinez,DEF,2.611754388048526,48
304,Iroegbunam,MID,2.600463949098161,48
136,Thiago,FWD,2.5952352941176473,73
457,Casemiro,MID,2.590700550470261,59
237,Enzo,MID,2.583310408866545,64
110,Kayode,DEF,2.579188725477923,46
628,José Sá,GK,2.5786890984010333,42
671,Wilson,FWD,2.5748823529411764,58
253,Henderson,GK,2.5734787961717522,51
686,Ngumoha,MID,2.573083269271604,43
597,Richarlison,FWD,2.5244117647058824,64
676,Ugochukwu,MID,2.514778368124236,50
32,Martinez,GK,2.4900273974445883,51
261,Richards,DEF,2.4848453866834936,44
814,Netz,DEF,2.473842214646359,45
17,Ødegaard,MID,2.451307998742288,78
418,Doku,MID,2.4381371094864344,65
424,Bobb,MID,2.4286668298788157,51
452,Amad,MID,2.4055686150383107,62
47,Rogers,MID,2.386374496419971,73
584,Tel,MID,2.3237597523474864,62
673,J.Palhinha,MID,2.313290925778825,55
567,Kinsky,GK,2.303829926679538,39
807,Rayan,MID,2.301945646558807,54
10,Lewis-Skelly,DEF,2.3017765085604402,50
519,Dominguez,MID,2.2985340361329127,50
796,Gallagher,MID,2.2858898061066277,50
491,Tonali,MID,2.2836777534910127,53
785,Pablo,FWD,2.2815882352941177,54
113,Van den Berg,DEF,2.275127183962581,44
325,Smith Rowe,MID,2.262495931877243,56
82,Semenyo,MID,2.2605201976303047,81
489,J.Murphy,MID,2.243742507008195,59
709,Krejčí,DEF,2.186968261178412,45
100,Kroupi.Jr,FWD,2.169705882352941,46
36,Cash,DEF,2.1135292092195015,47
510,Jair Cunha,DEF,2.094820979835087,42
614,Ward-Prowse,MID,2.092592264469651,56
228,Gusto,DEF,2.078719576642652,48
682,Møller Wolfe,DEF,2.0765573283958205,42
693,Hutchinson,MID,2.0655580641161864,54
575,Van de Ven,DEF,2.0553372796207148,44
416,Bernardo,MID,2.053218752212903,62
317,Andersen,DEF,2.051993200375164,44
90,Scott,MID,2.0474304832029055,49
67,Petrović,GK,2.046340208853291,46
629,Bentley,GK,2.0289831614717215,39
224,Cucurella,DEF,2.026440164877946,61
430,Haaland,FWD,2.025,147
478,Trippier,DEF,2.0249442274643368,49
720,Tolu,FWD,2.0177205882352944,51
376,Gomez,DEF,2.0154686249057474,49
329,Wilson,MID,2.0110025650359735,59
169,Gomez,MID,1.966911764705882,49
235,Palmer,MID,1.966116729596001,103
193,Humphreys,DEF,1.9597253485528616,39
262,Chadi Riad,DEF,1.9580605100404185,40
539,O'Nien,DEF,1.9562848889182414,40
55,Barkley,MID,1.948931623137155,48
41,Pau,DEF,1.9212365402002929,43
84,Tavernier,MID,1.9081407246603985,53
490,Joelinton,MID,1.8917626334800597,59
415,Savinho,MID,1.8768245383361,69
413,Marmoush,MID,1.8718579879627815,83
654,Strand Larsen,FWD,1.8506764705882355,59
370,Frimpong,DEF,1.844178946430408,57
553,Talbi,MID,1.8266896447975023,49
157,Mitoma,MID,1.821932855775839,61
672,Hato,DEF,1.8129758904448403,46
494,Willock,MID,1.8121489430492848,50
525,Wood,FWD,1.8109191176470585,71
353,James,MID,1.8096530838470697,52
